,Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
261,0,38000.0,Бизнес,Вторичный рынок,2,47.0,3,4,0,0,1,1,1,1,1,1,0
262,0,47000.0,Бизнес,Вторичный рынок,2,56.0,5,9,1,0,1,1,1,1,1,1,0
263,1,34500.0,Бизнес,Вторичный рынок,2,48.0,4,4,0,1,1,1,1,1,1,1,0
264,1,78000.0,Частное лицо,Новостройки,3,82.0,5,9,1,1,1,1,1,1,1,1,0
265,1,44000.0,Бизнес,Вторичный рынок,4,92.0,5,5,0,0,1,1,1,1,1,1,0
266,1,65000.0,Бизнес,Вторичный рынок,2,80.0,3,4,1,0,0,0,0,0,0,0,0
267,2,103500.0,Бизнес,Новостройки,3,115.0,1,8,0,0,1,1,1,1,1,1,0
268,2,68000.0,Бизнес,Вторичный рынок,2,75.0,5,12,1,1,1,1,1,1,1,1,0
269,1,29000.0,Бизнес,Вторичный рынок,1,40.0,1,4,0,0,1,1,1,1,1,1,0
270,0,41500.0,Бизнес,Вторичный рынок,2,52.0,4,4,0,0,1,1,1,1,1,1,0
271,1,35500.0,Бизнес,Вторичный рынок,2,55.0,7,9,0,0,1,1,1,1,1,1,0
272,0,115000.0,Бизнес,Новостройки,3,110.0,3,8,1,1,1,1,1,1,1,1,0
273,1,81000.0,Бизнес,Новостройки,3,99.0,5,8,0,0,0,0,0,0,0,0,0
274,1,88000.0,Частное лицо,Вторичный рынок,3,73.0,3,9,1,1,1,1,1,1,1,0,0
275,0,26500.0,Бизнес,Вторичный рынок,1,30.0,1,4,0,0,1,1,1,1,1,1,0
276,1,57000.0,Бизнес,Новостройки,3,78.0,5,7,0,0,1,1,1,1,1,1,0
277,2,37000.0,Бизнес,Новостройки,2,48.0,6,11,0,0,1,1,1,1,1,1,0
278,1,55000.0,Бизнес,Новостройки,2,63.0,7,9,0,0,1,1,1,1,1,1,0
279,2,69000.0,Бизнес,Вторичный рынок,3,75.0,5,9,0,0,1,1,1,1,1,1,0
280,1,56000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
281,0,100000.0,Частное лицо,Вторичный рынок,4,97.0,1,5,1,1,1,1,1,1,1,1,0
282,0,35500.0,Бизнес,Вторичный рынок,1,44.0,4,4,0,0,1,1,1,1,1,0,0
283,2,67000.0,Бизнес,Вторичный рынок,3,80.0,7,9,1,0,1,1,1,1,1,1,0
284,0,55500.0,Бизнес,Вторичный рынок,3,70.0,2,5,0,0,1,1,1,1,1,1,0
285,1,65000.0,Бизнес,Вторичный рынок,3,80.0,2,4,0,0,1,1,1,1,1,1,0
286,1,29000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
287,1,72000.0,Бизнес,Новостройки,4,95.0,5,8,0,0,0,0,0,0,0,0,0
288,2,58000.0,Бизнес,Вторичный рынок,2,55.0,2,4,0,0,0,0,0,0,0,0,0
289,2,56000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
290,1,49000.0,Бизнес,Вторичный рынок,3,78.0,4,4,0,0,1,1,1,1,1,1,0
291,1,50000.0,Бизнес,Вторичный рынок,2,45.0,9,9,1,1,1,1,1,1,1,1,0
292,2,41000.0,Бизнес,Вторичный рынок,3,72.0,8,9,1,0,1,1,1,1,1,1,0
293,1,30000.0,Частное лицо,Вторичный рынок,1,25.0,2,4,1,1,1,1,1,1,1,1,0
294,0,46000.0,Бизнес,Вторичный рынок,3,75.0,9,9,0,0,1,1,1,1,1,1,0
295,0,60000.0,Бизнес,Вторичный рынок,3,104.0,9,9,0,0,0,0,0,0,0,0,0
296,2,61000.0,Бизнес,Новостройки,2,70.0,1,9,0,0,0,0,0,0,1,1,0
297,0,60000.0,Бизнес,Вторичный рынок,3,104.0,9,9,0,0,0,0,0,0,0,0,0
298,1,48000.0,Бизнес,Вторичный рынок,3,55.0,3,4,0,0,0,0,0,0,0,0,0
299,0,51500.0,Бизнес,Вторичный рынок,3,75.0,1,4,0,0,1,1,1,1,1,1,0
300,0,49000.0,Бизнес,Вторичный рынок,3,75.0,7,9,1,1,1,1,1,1,1,1,0
301,2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
302,0,79500.0,Бизнес,Вторичный рынок,4,88.0,7,9,0,0,0,0,0,0,0,0,0
303,2,21500.0,Бизнес,Вторичный рынок,1,28.0,2,3,0,0,0,0,0,0,0,0,0
304,1,145000.0,Бизнес,Новостройки,4,160.0,4,5,1,0,0,0,0,0,0,0,0
305,2,69000.0,Бизнес,Вторичный рынок,2,50.0,4,9,1,0,0,0,0,0,0,0,0
306,0,65000.0,Бизнес,Вторичный рынок,3,90.0,3,4,0,0,0,0,0,0,0,0,0
307,1,48000.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
308,0,120000.0,Бизнес,Новостройки,3,96.0,1,9,0,0,1,1,1,1,1,1,0
309,0,42000.0,Бизнес,Вторичный рынок,3,78.0,5,5,1,0,0,1,0,0,0,0,0
310,0,41500.0,Бизнес,Вторичный рынок,2,45.0,1,4,0,0,1,1,1,1,1,1,0
311,1,55000.0,Бизнес,Новостройки,3,66.0,5,5,1,0,0,0,0,0,0,0,0
312,0,39000.0,Бизнес,Вторичный рынок,2,55.0,3,4,0,0,1,1,1,1,1,1,0
313,0,39100.0,Бизнес,Вторичный рынок,2,56.0,2,4,0,0,0,0,0,0,0,0,0
314,1,34700.0,Бизнес,Вторичный рынок,2,42.0,1,5,0,0,1,1,1,1,1,1,0
315,1,39700.0,Бизнес,Вторичный рынок,2,48.0,1,4,0,0,1,1,1,1,1,1,0
316,1,85000.0,Бизнес,Вторичный рынок,3,71.0,3,4,1,1,1,1,1,1,1,1,0
317,2,65000.0,Бизнес,Вторичный рынок,3,78.0,4,4,0,0,1,1,1,1,1,1,0
318,0,45000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
319,1,66000.0,Бизнес,Вторичный рынок,2,70.0,4,4,1,1,1,1,1,1,1,1,0
320,0,49000.0,Бизнес,Вторичный рынок,3,68.0,4,5,0,0,1,1,1,1,1,1,0
321,0,35500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
322,2,59500.0,Бизнес,Вторичный рынок,2,67.0,9,9,0,0,1,1,1,1,1,1,0
323,2,35000.0,Бизнес,Новостройки,2,43.0,6,10,0,0,1,1,1,1,1,1,0
324,2,41500.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
325,0,30500.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,1,1,1,1,1,1,0
326,0,37500.0,Бизнес,Вторичный рынок,2,52.0,5,5,0,0,1,1,1,1,1,1,0
327,0,41500.0,Бизнес,Вторичный рынок,3,60.0,5,5,1,0,1,1,1,1,1,1,0
328,0,57500.0,Бизнес,Вторичный рынок,2,56.0,1,4,0,0,1,1,1,1,1,1,0
329,0,39500.0,Бизнес,Вторичный рынок,2,54.0,3,4,0,0,1,1,1,1,1,1,0
330,1,78000.0,Бизнес,Вторичный рынок,3,70.0,3,5,1,0,1,1,1,1,1,1,0
331,2,50000.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,1,1,1,1,1,1,0
332,2,47000.0,Бизнес,Вторичный рынок,1,45.0,1,4,1,0,1,1,1,1,1,1,0
333,2,70000.0,Бизнес,Вторичный рынок,3,75.0,2,4,0,0,1,1,1,1,1,1,0
334,0,73000.0,Бизнес,Вторичный рынок,3,68.0,4,5,1,1,1,1,1,1,1,1,0
335,0,29000.0,Бизнес,Вторичный рынок,1,28.56,2,4,0,1,1,1,1,1,1,1,0
336,0,54500.0,Бизнес,Вторичный рынок,2,56.0,1,4,0,0,1,1,1,1,1,1,0
337,1,155000.0,Бизнес,Вторичный рынок,8,186.0,1,5,0,0,0,0,0,0,0,0,0
338,2,58000.0,Бизнес,Вторичный рынок,3,72.0,9,9,1,0,1,1,1,1,1,1,0
339,0,49500.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,0,0,0,0,0,0,0
340,1,33000.0,Бизнес,Вторичный рынок,1,38.0,1,4,0,0,0,0,0,0,0,0,0
341,0,41000.0,Бизнес,Вторичный рынок,2,48.0,5,5,0,0,0,0,0,0,0,0,0
343,0,28500.0,Бизнес,Вторичный рынок,1,38.0,1,9,0,0,0,0,0,0,0,0,0
344,1,55500.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
345,1,48500.0,Бизнес,Вторичный рынок,3,72.0,4,4,0,0,0,0,0,0,0,0,0
346,2,100000.0,Бизнес,Вторичный рынок,3,100.0,4,5,1,0,0,0,0,0,0,0,0
347,0,52000.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,1,1,1,1,1,1,1,0
348,1,43999.0,Бизнес,Вторичный рынок,2,60.0,2,5,0,0,1,1,1,1,1,1,0
349,1,51000.0,Бизнес,Вторичный рынок,1,45.0,9,9,0,0,1,1,1,1,1,1,0
350,2,89999.0,Бизнес,Новостройки,4,105.0,3,6,0,0,1,1,1,1,1,1,0
351,1,28800.0,Бизнес,Вторичный рынок,1,44.0,10,12,0,0,0,0,0,0,0,0,0
352,2,50000.0,Бизнес,Вторичный рынок,2,60.0,3,5,0,0,1,1,1,1,1,1,0
353,1,46678.0,Бизнес,Вторичный рынок,3,72.0,7,9,0,0,1,1,1,1,1,1,0
354,1,70000.0,Бизнес,Вторичный рынок,3,73.0,4,4,0,0,1,1,1,1,1,1,0
355,1,58000.0,Бизнес,Вторичный рынок,3,70.0,5,5,1,0,0,0,0,0,0,0,0
356,2,39700.0,Бизнес,Новостройки,2,56.0,4,5,0,0,0,0,0,0,0,0,0
357,0,32500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
358,1,27200.0,Бизнес,Вторичный рынок,2,42.0,4,4,1,0,1,1,1,1,1,1,0
359,1,45500.0,Бизнес,Вторичный рынок,3,65.0,1,4,0,0,1,1,1,1,1,0,0
360,0,42500.0,Бизнес,Вторичный рынок,3,60.0,5,5,0,0,1,1,1,1,1,1,0
361,0,23000.0,Частное лицо,Вторичный рынок,2,42.0,1,2,1,0,1,1,1,1,1,1,0
362,2,180000.0,Бизнес,Новостройки,4,100.0,7,8,1,0,0,0,0,0,0,0,0
363,0,44000.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,1,1,1,1,1,1,0
364,2,36000.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,1,1,1,1,1,1,1,0
365,0,59500.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
366,2,64000.0,Бизнес,Вторичный рынок,3,75.0,3,4,0,0,1,1,1,1,1,1,0
367,2,41000.0,Бизнес,Вторичный рынок,2,70.0,10,12,1,0,0,0,0,0,0,0,0
368,2,460000.0,Бизнес,Новостройки,3,118.0,3,7,1,1,1,1,1,1,1,1,0
369,2,43000.0,Бизнес,Новостройки,2,56.0,1,5,0,0,0,0,0,0,0,0,0
370,1,58000.0,Бизнес,Вторичный рынок,3,78.0,2,5,0,0,1,1,1,1,1,1,0
371,1,82000.0,Бизнес,Вторичный рынок,4,88.0,2,4,0,0,0,0,0,0,0,0,0
372,0,43500.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
373,1,65000.0,Бизнес,Вторичный рынок,5,100.0,4,5,0,0,1,1,1,1,1,1,0
374,1,56000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,1,1,1,1,1,1,1,0
375,2,59000.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
376,2,64000.0,Бизнес,Вторичный рынок,3,72.0,2,9,1,0,0,0,0,0,0,0,0
377,2,48000.0,Бизнес,Новостройки,2,47.0,10,14,0,0,1,1,1,1,1,1,0
378,0,34200.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
379,0,43500.0,Бизнес,Вторичный рынок,2,49.0,2,4,1,0,1,1,1,1,1,1,0
380,0,30000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,1,1,1,1,1,1,1,0
381,0,44500.0,Бизнес,Вторичный рынок,2,58.0,4,5,0,0,1,1,1,1,1,1,0
382,2,62000.0,Бизнес,Вторичный рынок,3,72.0,4,9,1,0,0,0,0,0,0,0,0
383,2,53000.0,Бизнес,Вторичный рынок,2,52.0,5,5,1,0,1,1,1,1,1,1,0
384,0,47000.0,Бизнес,Новостройки,2,66.0,9,9,0,0,1,1,1,1,1,1,0
385,0,41500.0,Бизнес,Вторичный рынок,3,65.0,4,4,0,0,0,0,0,0,0,0,0
386,0,59000.0,Бизнес,Вторичный рынок,4,84.0,5,5,1,0,1,1,1,1,1,1,0
387,0,36000.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
388,0,48000.0,Бизнес,Вторичный рынок,3,63.0,4,4,1,0,1,1,1,1,1,1,0
389,0,52000.0,Бизнес,Новостройки,3,72.0,5,7,0,0,0,0,0,0,0,0,0
391,0,45000.0,Бизнес,Вторичный рынок,2,48.0,2,4,1,1,1,1,1,1,1,1,0
392,1,28160.0,Бизнес,Новостройки,1,32.0,3,11,0,0,0,0,0,0,0,0,0
394,2,60000.0,Бизнес,Вторичный рынок,2,65.0,4,9,1,1,1,1,1,1,1,1,0
395,1,35000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,0,0,0,0,0,0,0
396,1,88000.0,Бизнес,Новостройки,4,304.0,7,7,0,0,0,0,0,0,0,0,0
397,0,44500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
398,0,48500.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,1,1,1,1,1,1,0
399,1,90000.0,Бизнес,Вторичный рынок,3,80.0,2,4,1,1,1,1,1,1,1,1,0
400,2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
401,2,105000.0,Бизнес,Вторичный рынок,4,100.0,6,9,1,0,1,1,1,1,1,1,0
402,0,38500.0,Бизнес,Вторичный рынок,1,40.0,1,4,1,0,1,1,1,1,1,1,0
403,0,48000.0,Бизнес,Вторичный рынок,3,74.0,5,5,0,0,1,1,1,1,1,1,0
404,1,37000.0,Бизнес,Вторичный рынок,2,55.0,4,5,0,0,1,1,1,1,1,1,0
405,0,31000.0,Бизнес,Вторичный рынок,1,33.0,3,4,1,1,1,1,1,1,1,1,0
406,1,30000.0,Бизнес,Вторичный рынок,1,30.0,3,4,0,0,1,1,1,1,1,1,0
407,0,43500.0,Бизнес,Вторичный рынок,2,48.0,3,4,1,1,1,1,1,1,1,1,0
408,0,35500.0,Бизнес,Вторичный рынок,2,40.0,1,5,0,0,1,1,1,1,1,1,0
409,0,43000.0,Бизнес,Вторичный рынок,3,65.0,4,4,1,0,1,1,1,1,1,1,0
410,0,44000.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,1,1,1,1,1,1,1,0
411,2,46500.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,0,0,1,0
412,0,29000.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,1,1,1,1,1,1,0
413,1,35400.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,0,0
414,1,75000.0,Частное лицо,Вторичный рынок,4,100.0,1,5,1,1,1,1,0,1,1,1,0
415,2,57500.0,Бизнес,Вторичный рынок,3,72.0,9,9,0,0,1,1,1,1,1,1,0
416,1,46800.0,Бизнес,Вторичный рынок,1,45.0,3,9,1,1,1,1,1,1,1,1,0
417,1,39999.0,Бизнес,Вторичный рынок,2,55.0,2,5,0,0,1,1,1,1,1,0,0
418,2,33000.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,1,0,1,1,1,1,0
419,0,52000.0,Бизнес,Вторичный рынок,3,70.0,3,5,0,0,1,1,1,1,1,1,0
420,2,117000.0,Бизнес,Вторичный рынок,2,70.0,1,9,1,0,1,1,1,1,1,1,0
421,2,65000.0,Бизнес,Вторичный рынок,3,80.0,3,4,0,0,1,1,1,1,1,1,0
422,0,31500.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
423,1,70000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,1,1,1,1,1,1,1,0
424,2,47500.0,Бизнес,Вторичный рынок,2,56.0,3,4,0,0,1,1,1,1,1,1,0
425,2,30500.0,Бизнес,Вторичный рынок,1,38.0,5,5,0,0,1,1,1,1,1,1,0
426,2,175000.0,Бизнес,Новостройки,4,130.0,3,8,1,1,1,1,1,1,1,1,0
427,1,82000.0,Бизнес,Новостройки,3,90.0,2,5,0,0,1,1,1,1,1,1,0
428,1,50000.0,Частное лицо,Вторичный рынок,3,76.0,4,5,0,0,1,1,1,0,1,1,0
429,0,54000.0,Бизнес,Вторичный рынок,3,65.0,1,5,0,0,1,1,1,1,1,1,0
430,2,42000.0,Бизнес,Вторичный рынок,1,38.0,3,5,0,1,1,1,1,1,1,1,0
431,1,59000.0,Частное лицо,Вторичный рынок,3,72.0,3,4,1,0,1,1,1,1,1,1,0
432,2,63000.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,1,1,1,1,1,1,0
433,0,58000.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,1,1,1,1,1,1,0
434,0,81500.0,Бизнес,Вторичный рынок,4,90.0,1,9,0,0,0,1,1,1,1,1,0
435,0,55500.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,1,0
436,2,127000.0,Бизнес,Новостройки,3,93.0,5,8,1,0,0,0,0,0,0,0,0
437,0,29000.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,1,1,1,1,1,1,0
438,0,58000.0,Бизнес,Вторичный рынок,2,54.0,2,4,1,1,1,1,1,1,1,1,0
439,2,34000.0,Бизнес,Вторичный рынок,1,40.0,4,5,0,0,1,1,1,1,1,1,0
440,0,44000.0,Бизнес,Вторичный рынок,3,65.0,4,4,0,1,1,1,1,1,1,1,0
441,0,28500.0,Бизнес,Вторичный рынок,1,28.0,5,10,0,0,1,1,1,1,1,1,0
442,0,37500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
443,0,46000.0,Бизнес,Вторичный рынок,3,65.0,4,4,0,0,1,1,1,1,1,1,0
444,2,69000.0,Бизнес,Новостройки,3,98.0,9,16,1,1,1,1,1,1,1,1,0
445,0,37000.0,Бизнес,Вторичный рынок,1,42.0,3,4,0,0,1,1,1,1,1,1,0
446,2,71000.0,Бизнес,Вторичный рынок,3,75.0,1,9,1,0,1,1,1,1,1,1,0
447,2,57000.0,Бизнес,Вторичный рынок,2,60.0,9,9,1,0,1,1,1,1,1,1,0
448,2,35500.0,Бизнес,Вторичный рынок,1,38.0,1,5,0,0,1,1,1,1,1,1,0
449,0,45500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,1,1,1,1,1,1,1,0
450,2,59000.0,Бизнес,Вторичный рынок,2,57.0,1,4,0,0,1,1,1,1,1,1,0
451,2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
452,1,125000.0,Бизнес,Вторичный рынок,3,80.0,16,18,1,0,1,1,1,1,1,1,0
453,1,46800.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,1,1,1,1,1,1,0,0
454,2,71000.0,Бизнес,Вторичный рынок,2,65.0,13,16,1,0,1,1,1,1,1,1,0
455,1,32500.0,Бизнес,Вторичный рынок,2,50.0,1,2,1,0,0,1,0,0,1,1,0
456,0,53000.0,Частное лицо,Вторичный рынок,3,80.0,4,9,1,1,1,1,0,0,0,1,0
457,2,71000.0,Бизнес,Вторичный рынок,2,62.0,3,4,0,0,0,0,0,0,0,0,0
458,1,39500.0,Бизнес,Вторичный рынок,2,55.0,2,5,0,0,1,1,1,1,1,0,0
459,1,30500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
460,0,49000.0,Бизнес,Вторичный рынок,2,60.0,9,9,0,0,0,0,0,0,0,0,0
461,1,142000.0,Бизнес,Вторичный рынок,3,80.0,3,4,1,0,0,0,0,0,0,0,0
462,0,36499.0,Бизнес,Вторичный рынок,1,42.0,2,5,1,1,1,1,1,1,1,1,0
463,1,35300.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,0,0
464,2,115000.0,Бизнес,Вторичный рынок,4,90.0,2,4,1,0,0,0,0,0,0,0,0
465,0,65000.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,0,1,1,1,1,1,1,0
466,0,39000.0,Бизнес,Вторичный рынок,2,52.0,4,5,1,0,1,1,1,1,1,1,0
467,1,32000.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,1,1,1,1,1,0
468,1,45000.0,Бизнес,Вторичный рынок,1,42.0,3,4,1,0,1,1,1,1,1,1,0
469,1,45500.0,Бизнес,Вторичный рынок,3,68.0,2,4,0,0,1,1,1,1,1,1,0
470,1,125000.0,Бизнес,Новостройки,3,96.0,7,9,1,0,0,0,0,0,0,0,0
471,0,29000.0,Бизнес,Вторичный рынок,1,28.0,1,4,0,0,0,0,0,0,0,0,0
472,0,37500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
473,1,119000.0,Бизнес,Вторичный рынок,4,238.0,1,4,0,0,1,1,1,1,1,1,0
474,1,75000.0,Бизнес,Вторичный рынок,3,80.0,4,9,1,1,1,1,1,1,1,1,0
475,1,26500.0,Бизнес,Вторичный рынок,1,40.0,7,9,0,0,1,1,1,1,1,1,0
476,2,200000.0,Бизнес,Новостройки,3,2.0,7,9,1,0,0,0,0,0,0,0,0
477,0,38000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,1,0,0,0,0,0,0,0
478,1,48500.0,Бизнес,Новостройки,2,87.0,4,4,0,0,1,1,1,1,1,1,0
479,1,72000.0,Частное лицо,Вторичный рынок,3,70.0,4,4,1,1,1,1,1,1,1,1,0
480,1,305000.0,Бизнес,Вторичный рынок,5,200.0,2,6,1,1,0,1,1,1,1,1,0
481,2,230000.0,Бизнес,Вторичный рынок,8,291.0,4,5,1,0,0,0,0,0,0,0,0
482,1,57999.0,Бизнес,Вторичный рынок,3,85.0,5,9,1,0,1,1,1,1,1,1,0
483,0,95000.0,Бизнес,Вторичный рынок,3,95.0,5,8,0,0,1,1,1,1,1,1,0
484,1,13000.0,Бизнес,Вторичный рынок,1,20.0,3,4,0,0,1,1,1,1,1,1,0
485,0,54500.0,Бизнес,Вторичный рынок,3,76.0,2,4,1,0,1,1,1,1,1,1,0
486,1,54000.0,Бизнес,Вторичный рынок,3,80.0,3,5,0,0,1,1,1,1,1,1,0
487,2,79000.0,Бизнес,Вторичный рынок,3,72.0,1,9,0,0,1,1,1,1,1,1,0
488,1,60000.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
489,0,70000.0,Бизнес,Новостройки,3,94.0,6,8,0,0,1,1,1,1,1,1,0
490,0,48000.0,Бизнес,Вторичный рынок,2,60.0,1,4,1,0,1,1,1,1,1,1,0
491,1,72000.0,Бизнес,Вторичный рынок,3,76.0,1,5,1,0,1,1,1,1,1,1,0
492,0,30500.0,Бизнес,Вторичный рынок,1,43.0,2,5,0,0,1,1,1,1,1,1,0
493,2,48000.0,Бизнес,Новостройки,3,90.0,8,9,0,0,1,1,1,1,1,1,0
494,1,41000.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,0,0,0,0,0,0,0
495,2,93000.0,Бизнес,Вторичный рынок,3,90.0,1,4,0,0,1,1,1,1,1,1,0
497,2,65000.0,Бизнес,Вторичный рынок,3,80.0,3,4,0,0,1,1,1,1,1,1,0
498,1,44000.0,Бизнес,Вторичный рынок,2,60.0,2,4,0,0,1,1,1,1,1,1,0
499,2,57000.0,Бизнес,Вторичный рынок,3,75.0,5,9,0,0,1,1,1,1,1,1,0
500,2,59000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,0,0,0,0,0,0,0
501,2,210000.0,Бизнес,Новостройки,4,140.0,7,8,0,0,1,1,1,1,1,1,0
502,0,34000.0,Бизнес,Вторичный рынок,1,33.0,2,4,1,0,1,1,1,1,1,1,0
503,0,55000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,1,1,1,1,1,1,0
504,1,48000.0,Бизнес,Вторичный рынок,1,42.0,4,9,1,0,1,1,1,1,1,1,0
505,0,31000.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
506,0,39000.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,1,1,1,1,1,1,0
507,1,33000.0,Бизнес,Вторичный рынок,2,46.0,1,4,0,0,1,1,1,1,1,1,0
508,2,68000.0,Бизнес,Вторичный рынок,1,55.0,4,9,1,0,1,1,1,1,1,1,0
509,1,67000.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
510,2,415000.0,Бизнес,Новостройки,4,230.0,5,7,1,0,0,0,0,0,0,0,0
511,2,70000.0,Бизнес,Новостройки,2,66.0,3,9,0,0,0,0,0,0,0,0,0
512,1,81000.0,Бизнес,Вторичный рынок,3,75.0,2,9,1,1,1,1,1,1,1,1,0
513,1,60000.0,Частное лицо,Вторичный рынок,4,1.0,2,4,0,0,1,1,0,1,1,1,0
514,0,55000.0,Частное лицо,Вторичный рынок,3,75.0,2,9,0,0,1,1,0,0,1,1,0
515,2,71000.0,Бизнес,Вторичный рынок,2,65.0,2,9,0,0,1,1,1,1,1,1,0
517,1,70000.0,Бизнес,Новостройки,3,98.0,5,7,0,0,0,1,1,1,1,1,0
518,0,30500.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,1,1,1,1,1,1,0
519,1,57000.0,Бизнес,Новостройки,3,78.0,2,7,0,0,1,1,1,1,1,1,0
520,1,77000.0,Бизнес,Вторичный рынок,4,110.0,3,5,0,0,1,1,1,1,1,1,0
521,1,81000.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,1,1,1,1,1,1,1,0
522,0,41000.0,Бизнес,Вторичный рынок,2,46.0,5,5,0,1,0,0,0,0,0,0,0
523,1,56000.0,Бизнес,Вторичный рынок,2,64.0,2,9,0,0,1,1,1,1,1,1,0
524,0,40500.0,Бизнес,Вторичный рынок,2,54.0,4,5,0,0,1,1,1,1,1,1,0
525,0,40000.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,0,0,0,0,0,0,0
526,2,38000.0,Бизнес,Вторичный рынок,1,30.0,3,5,1,0,1,1,1,1,1,1,0
527,0,68000.0,Бизнес,Вторичный рынок,3,67.0,4,5,1,0,0,0,0,0,0,0,0
528,2,77000.0,Бизнес,Вторичный рынок,2,60.0,3,9,1,0,1,1,1,1,1,1,0
529,1,43500.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
