Location,Prices,Xususiy biznes,Turar joyi,Xonalar,Umumiy maydoni,Etaj,Max etaj,Mebel,Televizor,Shifoxona,Bolalar bogchasi,Kongilochar joy,Yashil maydon,Avtoturargoh,Maktab,HovliDom
1,35500.0,Бизнес,Вторичный рынок,2,55.0,7,9,0,0,1,1,1,1,1,1,0
0,115000.0,Бизнес,Новостройки,3,110.0,3,8,1,1,1,1,1,1,1,1,0
1,81000.0,Бизнес,Новостройки,3,99.0,5,8,0,0,0,0,0,0,0,0,0
1,88000.0,Частное лицо,Вторичный рынок,3,73.0,3,9,1,1,1,1,1,1,1,0,0
0,26500.0,Бизнес,Вторичный рынок,1,30.0,1,4,0,0,1,1,1,1,1,1,0
1,57000.0,Бизнес,Новостройки,3,78.0,5,7,0,0,1,1,1,1,1,1,0
2,37000.0,Бизнес,Новостройки,2,48.0,6,11,0,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Новостройки,2,63.0,7,9,0,0,1,1,1,1,1,1,0
2,69000.0,Бизнес,Вторичный рынок,3,75.0,5,9,0,0,1,1,1,1,1,1,0
1,56000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
0,100000.0,Частное лицо,Вторичный рынок,4,97.0,1,5,1,1,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,1,44.0,4,4,0,0,1,1,1,1,1,0,0
2,67000.0,Бизнес,Вторичный рынок,3,80.0,7,9,1,0,1,1,1,1,1,1,0
0,55500.0,Бизнес,Вторичный рынок,3,70.0,2,5,0,0,1,1,1,1,1,1,0
1,65000.0,Бизнес,Вторичный рынок,3,80.0,2,4,0,0,1,1,1,1,1,1,0
1,29000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,0,1,1,1,1,1,1,0
1,72000.0,Бизнес,Новостройки,4,95.0,5,8,0,0,0,0,0,0,0,0,0
2,58000.0,Бизнес,Вторичный рынок,2,55.0,2,4,0,0,0,0,0,0,0,0,0
2,56000.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,1,0
1,49000.0,Бизнес,Вторичный рынок,3,78.0,4,4,0,0,1,1,1,1,1,1,0
1,50000.0,Бизнес,Вторичный рынок,2,45.0,9,9,1,1,1,1,1,1,1,1,0
2,41000.0,Бизнес,Вторичный рынок,3,72.0,8,9,1,0,1,1,1,1,1,1,0
1,30000.0,Частное лицо,Вторичный рынок,1,25.0,2,4,1,1,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,3,75.0,9,9,0,0,1,1,1,1,1,1,0
0,60000.0,Бизнес,Вторичный рынок,3,104.0,9,9,0,0,0,0,0,0,0,0,0
2,61000.0,Бизнес,Новостройки,2,70.0,1,9,0,0,0,0,0,0,1,1,0
0,60000.0,Бизнес,Вторичный рынок,3,104.0,9,9,0,0,0,0,0,0,0,0,0
1,48000.0,Бизнес,Вторичный рынок,3,55.0,3,4,0,0,0,0,0,0,0,0,0
0,51500.0,Бизнес,Вторичный рынок,3,75.0,1,4,0,0,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,3,75.0,7,9,1,1,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
0,79500.0,Бизнес,Вторичный рынок,4,88.0,7,9,0,0,0,0,0,0,0,0,0
2,21500.0,Бизнес,Вторичный рынок,1,28.0,2,3,0,0,0,0,0,0,0,0,0
1,145000.0,Бизнес,Новостройки,4,160.0,4,5,1,0,0,0,0,0,0,0,0
2,69000.0,Бизнес,Вторичный рынок,2,50.0,4,9,1,0,0,0,0,0,0,0,0
0,65000.0,Бизнес,Вторичный рынок,3,90.0,3,4,0,0,0,0,0,0,0,0,0
1,48000.0,Бизнес,Вторичный рынок,2,60.0,1,4,0,0,1,1,1,1,1,1,0
0,120000.0,Бизнес,Новостройки,3,96.0,1,9,0,0,1,1,1,1,1,1,0
0,42000.0,Бизнес,Вторичный рынок,3,78.0,5,5,1,0,0,1,0,0,0,0,0
0,41500.0,Бизнес,Вторичный рынок,2,45.0,1,4,0,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Новостройки,3,66.0,5,5,1,0,0,0,0,0,0,0,0
0,39000.0,Бизнес,Вторичный рынок,2,55.0,3,4,0,0,1,1,1,1,1,1,0
0,39100.0,Бизнес,Вторичный рынок,2,56.0,2,4,0,0,0,0,0,0,0,0,0
1,34700.0,Бизнес,Вторичный рынок,2,42.0,1,5,0,0,1,1,1,1,1,1,0
1,39700.0,Бизнес,Вторичный рынок,2,48.0,1,4,0,0,1,1,1,1,1,1,0
1,85000.0,Бизнес,Вторичный рынок,3,71.0,3,4,1,1,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,3,78.0,4,4,0,0,1,1,1,1,1,1,0
0,45000.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,0,1,1,1,1,1,1,0
1,66000.0,Бизнес,Вторичный рынок,2,70.0,4,4,1,1,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,3,68.0,4,5,0,0,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,50.0,4,4,1,0,1,1,1,1,1,1,0
2,59500.0,Бизнес,Вторичный рынок,2,67.0,9,9,0,0,1,1,1,1,1,1,0
2,35000.0,Бизнес,Новостройки,2,43.0,6,10,0,0,1,1,1,1,1,1,0
2,41500.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,52.0,5,5,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,3,60.0,5,5,1,0,1,1,1,1,1,1,0
0,57500.0,Бизнес,Вторичный рынок,2,56.0,1,4,0,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,54.0,3,4,0,0,1,1,1,1,1,1,0
1,78000.0,Бизнес,Вторичный рынок,3,70.0,3,5,1,0,1,1,1,1,1,1,0
2,50000.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,1,1,1,1,1,1,0
2,47000.0,Бизнес,Вторичный рынок,1,45.0,1,4,1,0,1,1,1,1,1,1,0
2,70000.0,Бизнес,Вторичный рынок,3,75.0,2,4,0,0,1,1,1,1,1,1,0
0,73000.0,Бизнес,Вторичный рынок,3,68.0,4,5,1,1,1,1,1,1,1,1,0
0,29000.0,Бизнес,Вторичный рынок,1,28.56,2,4,0,1,1,1,1,1,1,1,0
0,54500.0,Бизнес,Вторичный рынок,2,56.0,1,4,0,0,1,1,1,1,1,1,0
1,155000.0,Бизнес,Вторичный рынок,8,186.0,1,5,0,0,0,0,0,0,0,0,0
2,58000.0,Бизнес,Вторичный рынок,3,72.0,9,9,1,0,1,1,1,1,1,1,0
0,49500.0,Бизнес,Вторичный рынок,2,60.0,4,4,0,0,0,0,0,0,0,0,0
1,33000.0,Бизнес,Вторичный рынок,1,38.0,1,4,0,0,0,0,0,0,0,0,0
0,41000.0,Бизнес,Вторичный рынок,2,48.0,5,5,0,0,0,0,0,0,0,0,0
0,28500.0,Бизнес,Вторичный рынок,1,38.0,1,9,0,0,0,0,0,0,0,0,0
1,55500.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
1,48500.0,Бизнес,Вторичный рынок,3,72.0,4,4,0,0,0,0,0,0,0,0,0
2,100000.0,Бизнес,Вторичный рынок,3,100.0,4,5,1,0,0,0,0,0,0,0,0
0,52000.0,Бизнес,Вторичный рынок,3,68.0,4,4,1,1,1,1,1,1,1,1,0
1,43999.0,Бизнес,Вторичный рынок,2,60.0,2,5,0,0,1,1,1,1,1,1,0
1,51000.0,Бизнес,Вторичный рынок,1,45.0,9,9,0,0,1,1,1,1,1,1,0
2,89999.0,Бизнес,Новостройки,4,105.0,3,6,0,0,1,1,1,1,1,1,0
1,28800.0,Бизнес,Вторичный рынок,1,44.0,10,12,0,0,0,0,0,0,0,0,0
2,50000.0,Бизнес,Вторичный рынок,2,60.0,3,5,0,0,1,1,1,1,1,1,0
1,46678.0,Бизнес,Вторичный рынок,3,72.0,7,9,0,0,1,1,1,1,1,1,0
1,70000.0,Бизнес,Вторичный рынок,3,73.0,4,4,0,0,1,1,1,1,1,1,0
1,58000.0,Бизнес,Вторичный рынок,3,70.0,5,5,1,0,0,0,0,0,0,0,0
2,39700.0,Бизнес,Новостройки,2,56.0,4,5,0,0,0,0,0,0,0,0,0
0,32500.0,Бизнес,Вторичный рынок,1,28.0,4,4,1,0,1,1,1,1,1,1,0
1,27200.0,Бизнес,Вторичный рынок,2,42.0,4,4,1,0,1,1,1,1,1,1,0
1,45500.0,Бизнес,Вторичный рынок,3,65.0,1,4,0,0,1,1,1,1,1,0,0
0,42500.0,Бизнес,Вторичный рынок,3,60.0,5,5,0,0,1,1,1,1,1,1,0
0,23000.0,Частное лицо,Вторичный рынок,2,42.0,1,2,1,0,1,1,1,1,1,1,0
2,180000.0,Бизнес,Новостройки,4,100.0,7,8,1,0,0,0,0,0,0,0,0
0,44000.0,Бизнес,Вторичный рынок,2,48.0,2,4,0,0,1,1,1,1,1,1,0
2,36000.0,Бизнес,Вторичный рынок,1,30.0,4,4,1,1,1,1,1,1,1,1,0
0,59500.0,Бизнес,Вторичный рынок,3,75.0,2,9,0,0,1,1,1,1,1,1,0
2,64000.0,Бизнес,Вторичный рынок,3,75.0,3,4,0,0,1,1,1,1,1,1,0
2,41000.0,Бизнес,Вторичный рынок,2,70.0,10,12,1,0,0,0,0,0,0,0,0
2,460000.0,Бизнес,Новостройки,3,118.0,3,7,1,1,1,1,1,1,1,1,0
2,43000.0,Бизнес,Новостройки,2,56.0,1,5,0,0,0,0,0,0,0,0,0
1,58000.0,Бизнес,Вторичный рынок,3,78.0,2,5,0,0,1,1,1,1,1,1,0
1,82000.0,Бизнес,Вторичный рынок,4,88.0,2,4,0,0,0,0,0,0,0,0,0
0,43500.0,Бизнес,Вторичный рынок,2,48.0,3,4,0,0,1,1,1,1,1,1,0
1,65000.0,Бизнес,Вторичный рынок,5,100.0,4,5,0,0,1,1,1,1,1,1,0
1,56000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,1,1,1,1,1,1,1,0
2,59000.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
2,64000.0,Бизнес,Вторичный рынок,3,72.0,2,9,1,0,0,0,0,0,0,0,0
2,48000.0,Бизнес,Новостройки,2,47.0,10,14,0,0,1,1,1,1,1,1,0
0,34200.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,2,49.0,2,4,1,0,1,1,1,1,1,1,0
0,30000.0,Бизнес,Вторичный рынок,1,28.0,3,4,0,1,1,1,1,1,1,1,0
0,44500.0,Бизнес,Вторичный рынок,2,58.0,4,5,0,0,1,1,1,1,1,1,0
2,62000.0,Бизнес,Вторичный рынок,3,72.0,4,9,1,0,0,0,0,0,0,0,0
2,53000.0,Бизнес,Вторичный рынок,2,52.0,5,5,1,0,1,1,1,1,1,1,0
0,47000.0,Бизнес,Новостройки,2,66.0,9,9,0,0,1,1,1,1,1,1,0
0,41500.0,Бизнес,Вторичный рынок,3,65.0,4,4,0,0,0,0,0,0,0,0,0
0,59000.0,Бизнес,Вторичный рынок,4,84.0,5,5,1,0,1,1,1,1,1,1,0
0,36000.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
0,48000.0,Бизнес,Вторичный рынок,3,63.0,4,4,1,0,1,1,1,1,1,1,0
0,52000.0,Бизнес,Новостройки,3,72.0,5,7,0,0,0,0,0,0,0,0,0
0,45000.0,Бизнес,Вторичный рынок,2,48.0,2,4,1,1,1,1,1,1,1,1,0
1,28160.0,Бизнес,Новостройки,1,32.0,3,11,0,0,0,0,0,0,0,0,0
2,60000.0,Бизнес,Вторичный рынок,2,65.0,4,9,1,1,1,1,1,1,1,1,0
1,35000.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,0,0,0,0,0,0,0
1,88000.0,Бизнес,Новостройки,4,304.0,7,7,0,0,0,0,0,0,0,0,0
0,44500.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,2,52.0,4,4,1,0,1,1,1,1,1,1,0
1,90000.0,Бизнес,Вторичный рынок,3,80.0,2,4,1,1,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
2,105000.0,Бизнес,Вторичный рынок,4,100.0,6,9,1,0,1,1,1,1,1,1,0
0,38500.0,Бизнес,Вторичный рынок,1,40.0,1,4,1,0,1,1,1,1,1,1,0
0,48000.0,Бизнес,Вторичный рынок,3,74.0,5,5,0,0,1,1,1,1,1,1,0
1,37000.0,Бизнес,Вторичный рынок,2,55.0,4,5,0,0,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,33.0,3,4,1,1,1,1,1,1,1,1,0
1,30000.0,Бизнес,Вторичный рынок,1,30.0,3,4,0,0,1,1,1,1,1,1,0
0,43500.0,Бизнес,Вторичный рынок,2,48.0,3,4,1,1,1,1,1,1,1,1,0
0,35500.0,Бизнес,Вторичный рынок,2,40.0,1,5,0,0,1,1,1,1,1,1,0
0,43000.0,Бизнес,Вторичный рынок,3,65.0,4,4,1,0,1,1,1,1,1,1,0
0,44000.0,Бизнес,Вторичный рынок,2,45.0,2,4,1,1,1,1,1,1,1,1,0
2,46500.0,Бизнес,Вторичный рынок,2,45.0,1,4,1,1,1,1,1,0,0,1,0
0,29000.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,1,1,1,1,1,1,0
1,35400.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,0,0
1,75000.0,Частное лицо,Вторичный рынок,4,100.0,1,5,1,1,1,1,0,1,1,1,0
2,57500.0,Бизнес,Вторичный рынок,3,72.0,9,9,0,0,1,1,1,1,1,1,0
1,46800.0,Бизнес,Вторичный рынок,1,45.0,3,9,1,1,1,1,1,1,1,1,0
1,39999.0,Бизнес,Вторичный рынок,2,55.0,2,5,0,0,1,1,1,1,1,0,0
2,33000.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,1,0,1,1,1,1,0
0,52000.0,Бизнес,Вторичный рынок,3,70.0,3,5,0,0,1,1,1,1,1,1,0
2,117000.0,Бизнес,Вторичный рынок,2,70.0,1,9,1,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,3,80.0,3,4,0,0,1,1,1,1,1,1,0
0,31500.0,Бизнес,Вторичный рынок,1,33.0,2,4,0,0,1,1,1,1,1,1,0
1,70000.0,Бизнес,Вторичный рынок,2,60.0,4,4,1,1,1,1,1,1,1,1,0
2,47500.0,Бизнес,Вторичный рынок,2,56.0,3,4,0,0,1,1,1,1,1,1,0
2,30500.0,Бизнес,Вторичный рынок,1,38.0,5,5,0,0,1,1,1,1,1,1,0
2,175000.0,Бизнес,Новостройки,4,130.0,3,8,1,1,1,1,1,1,1,1,0
1,82000.0,Бизнес,Новостройки,3,90.0,2,5,0,0,1,1,1,1,1,1,0
1,50000.0,Частное лицо,Вторичный рынок,3,76.0,4,5,0,0,1,1,1,0,1,1,0
0,54000.0,Бизнес,Вторичный рынок,3,65.0,1,5,0,0,1,1,1,1,1,1,0
2,42000.0,Бизнес,Вторичный рынок,1,38.0,3,5,0,1,1,1,1,1,1,1,0
1,59000.0,Частное лицо,Вторичный рынок,3,72.0,3,4,1,0,1,1,1,1,1,1,0
2,63000.0,Бизнес,Вторичный рынок,3,65.0,3,4,0,0,1,1,1,1,1,1,0
0,58000.0,Бизнес,Вторичный рынок,2,52.0,2,4,1,0,1,1,1,1,1,1,0
0,81500.0,Бизнес,Вторичный рынок,4,90.0,1,9,0,0,0,1,1,1,1,1,0
0,55500.0,Бизнес,Вторичный рынок,2,52.0,3,4,1,0,1,1,1,1,1,1,0
2,127000.0,Бизнес,Новостройки,3,93.0,5,8,1,0,0,0,0,0,0,0,0
0,29000.0,Бизнес,Вторичный рынок,1,30.0,2,4,0,0,1,1,1,1,1,1,0
0,58000.0,Бизнес,Вторичный рынок,2,54.0,2,4,1,1,1,1,1,1,1,1,0
2,34000.0,Бизнес,Вторичный рынок,1,40.0,4,5,0,0,1,1,1,1,1,1,0
0,44000.0,Бизнес,Вторичный рынок,3,65.0,4,4,0,1,1,1,1,1,1,1,0
0,28500.0,Бизнес,Вторичный рынок,1,28.0,5,10,0,0,1,1,1,1,1,1,0
0,37500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
0,46000.0,Бизнес,Вторичный рынок,3,65.0,4,4,0,0,1,1,1,1,1,1,0
2,69000.0,Бизнес,Новостройки,3,98.0,9,16,1,1,1,1,1,1,1,1,0
0,37000.0,Бизнес,Вторичный рынок,1,42.0,3,4,0,0,1,1,1,1,1,1,0
2,71000.0,Бизнес,Вторичный рынок,3,75.0,1,9,1,0,1,1,1,1,1,1,0
2,57000.0,Бизнес,Вторичный рынок,2,60.0,9,9,1,0,1,1,1,1,1,1,0
2,35500.0,Бизнес,Вторичный рынок,1,38.0,1,5,0,0,1,1,1,1,1,1,0
0,45500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,1,1,1,1,1,1,1,0
2,59000.0,Бизнес,Вторичный рынок,2,57.0,1,4,0,0,1,1,1,1,1,1,0
2,56000.0,Бизнес,Вторичный рынок,2,65.0,7,9,0,0,1,1,1,1,1,1,0
1,125000.0,Бизнес,Вторичный рынок,3,80.0,16,18,1,0,1,1,1,1,1,1,0
1,46800.0,Бизнес,Вторичный рынок,2,50.0,3,4,1,1,1,1,1,1,1,0,0
2,71000.0,Бизнес,Вторичный рынок,2,65.0,13,16,1,0,1,1,1,1,1,1,0
1,32500.0,Бизнес,Вторичный рынок,2,50.0,1,2,1,0,0,1,0,0,1,1,0
0,53000.0,Частное лицо,Вторичный рынок,3,80.0,4,9,1,1,1,1,0,0,0,1,0
2,71000.0,Бизнес,Вторичный рынок,2,62.0,3,4,0,0,0,0,0,0,0,0,0
1,39500.0,Бизнес,Вторичный рынок,2,55.0,2,5,0,0,1,1,1,1,1,0,0
1,30500.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,0,1,1,1,1,1,1,0
0,49000.0,Бизнес,Вторичный рынок,2,60.0,9,9,0,0,0,0,0,0,0,0,0
1,142000.0,Бизнес,Вторичный рынок,3,80.0,3,4,1,0,0,0,0,0,0,0,0
0,36499.0,Бизнес,Вторичный рынок,1,42.0,2,5,1,1,1,1,1,1,1,1,0
1,35300.0,Бизнес,Вторичный рынок,2,50.0,2,4,0,0,1,1,1,1,1,0,0
2,115000.0,Бизнес,Вторичный рынок,4,90.0,2,4,1,0,0,0,0,0,0,0,0
0,65000.0,Бизнес,Вторичный рынок,3,65.0,1,4,1,0,1,1,1,1,1,1,0
0,39000.0,Бизнес,Вторичный рынок,2,52.0,4,5,1,0,1,1,1,1,1,1,0
1,32000.0,Бизнес,Вторичный рынок,2,52.0,2,4,0,0,1,1,1,1,1,1,0
1,45000.0,Бизнес,Вторичный рынок,1,42.0,3,4,1,0,1,1,1,1,1,1,0
1,45500.0,Бизнес,Вторичный рынок,3,68.0,2,4,0,0,1,1,1,1,1,1,0
1,125000.0,Бизнес,Новостройки,3,96.0,7,9,1,0,0,0,0,0,0,0,0
0,29000.0,Бизнес,Вторичный рынок,1,28.0,1,4,0,0,0,0,0,0,0,0,0
0,37500.0,Бизнес,Вторичный рынок,2,45.0,4,4,0,0,1,1,1,1,1,1,0
1,119000.0,Бизнес,Вторичный рынок,4,238.0,1,4,0,0,1,1,1,1,1,1,0
1,75000.0,Бизнес,Вторичный рынок,3,80.0,4,9,1,1,1,1,1,1,1,1,0
1,26500.0,Бизнес,Вторичный рынок,1,40.0,7,9,0,0,1,1,1,1,1,1,0
2,200000.0,Бизнес,Новостройки,3,2.0,7,9,1,0,0,0,0,0,0,0,0
0,38000.0,Бизнес,Вторичный рынок,2,50.0,4,4,0,1,0,0,0,0,0,0,0
1,48500.0,Бизнес,Новостройки,2,87.0,4,4,0,0,1,1,1,1,1,1,0
1,72000.0,Частное лицо,Вторичный рынок,3,70.0,4,4,1,1,1,1,1,1,1,1,0
1,305000.0,Бизнес,Вторичный рынок,5,200.0,2,6,1,1,0,1,1,1,1,1,0
2,230000.0,Бизнес,Вторичный рынок,8,291.0,4,5,1,0,0,0,0,0,0,0,0
1,57999.0,Бизнес,Вторичный рынок,3,85.0,5,9,1,0,1,1,1,1,1,1,0
0,95000.0,Бизнес,Вторичный рынок,3,95.0,5,8,0,0,1,1,1,1,1,1,0
1,13000.0,Бизнес,Вторичный рынок,1,20.0,3,4,0,0,1,1,1,1,1,1,0
0,54500.0,Бизнес,Вторичный рынок,3,76.0,2,4,1,0,1,1,1,1,1,1,0
1,54000.0,Бизнес,Вторичный рынок,3,80.0,3,5,0,0,1,1,1,1,1,1,0
2,79000.0,Бизнес,Вторичный рынок,3,72.0,1,9,0,0,1,1,1,1,1,1,0
1,60000.0,Бизнес,Вторичный рынок,3,70.0,2,4,0,0,1,1,1,1,1,1,0
0,70000.0,Бизнес,Новостройки,3,94.0,6,8,0,0,1,1,1,1,1,1,0
0,48000.0,Бизнес,Вторичный рынок,2,60.0,1,4,1,0,1,1,1,1,1,1,0
1,72000.0,Бизнес,Вторичный рынок,3,76.0,1,5,1,0,1,1,1,1,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,43.0,2,5,0,0,1,1,1,1,1,1,0
2,48000.0,Бизнес,Новостройки,3,90.0,8,9,0,0,1,1,1,1,1,1,0
1,41000.0,Бизнес,Вторичный рынок,2,50.0,1,4,1,0,0,0,0,0,0,0,0
2,93000.0,Бизнес,Вторичный рынок,3,90.0,1,4,0,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,3,80.0,3,4,0,0,1,1,1,1,1,1,0
1,44000.0,Бизнес,Вторичный рынок,2,60.0,2,4,0,0,1,1,1,1,1,1,0
2,57000.0,Бизнес,Вторичный рынок,3,75.0,5,9,0,0,1,1,1,1,1,1,0
2,59000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,0,0,0,0,0,0,0
2,210000.0,Бизнес,Новостройки,4,140.0,7,8,0,0,1,1,1,1,1,1,0
0,34000.0,Бизнес,Вторичный рынок,1,33.0,2,4,1,0,1,1,1,1,1,1,0
0,55000.0,Бизнес,Вторичный рынок,3,80.0,4,4,0,0,1,1,1,1,1,1,0
1,48000.0,Бизнес,Вторичный рынок,1,42.0,4,9,1,0,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,33.0,4,4,0,0,1,1,1,1,1,1,0
0,39000.0,Бизнес,Вторичный рынок,2,45.0,3,4,1,0,1,1,1,1,1,1,0
1,33000.0,Бизнес,Вторичный рынок,2,46.0,1,4,0,0,1,1,1,1,1,1,0
2,68000.0,Бизнес,Вторичный рынок,1,55.0,4,9,1,0,1,1,1,1,1,1,0
1,67000.0,Бизнес,Вторичный рынок,2,52.0,1,4,0,0,1,1,1,1,1,1,0
2,415000.0,Бизнес,Новостройки,4,230.0,5,7,1,0,0,0,0,0,0,0,0
2,70000.0,Бизнес,Новостройки,2,66.0,3,9,0,0,0,0,0,0,0,0,0
1,81000.0,Бизнес,Вторичный рынок,3,75.0,2,9,1,1,1,1,1,1,1,1,0
1,60000.0,Частное лицо,Вторичный рынок,4,1.0,2,4,0,0,1,1,0,1,1,1,0
0,55000.0,Частное лицо,Вторичный рынок,3,75.0,2,9,0,0,1,1,0,0,1,1,0
2,71000.0,Бизнес,Вторичный рынок,2,65.0,2,9,0,0,1,1,1,1,1,1,0
1,70000.0,Бизнес,Новостройки,3,98.0,5,7,0,0,0,1,1,1,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,38.0,4,4,0,0,1,1,1,1,1,1,0
1,57000.0,Бизнес,Новостройки,3,78.0,2,7,0,0,1,1,1,1,1,1,0
1,77000.0,Бизнес,Вторичный рынок,4,110.0,3,5,0,0,1,1,1,1,1,1,0
1,81000.0,Бизнес,Вторичный рынок,3,70.0,3,4,1,1,1,1,1,1,1,1,0
0,41000.0,Бизнес,Вторичный рынок,2,46.0,5,5,0,1,0,0,0,0,0,0,0
1,56000.0,Бизнес,Вторичный рынок,2,64.0,2,9,0,0,1,1,1,1,1,1,0
0,40500.0,Бизнес,Вторичный рынок,2,54.0,4,5,0,0,1,1,1,1,1,1,0
0,40000.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,0,0,0,0,0,0,0
2,38000.0,Бизнес,Вторичный рынок,1,30.0,3,5,1,0,1,1,1,1,1,1,0
0,68000.0,Бизнес,Вторичный рынок,3,67.0,4,5,1,0,0,0,0,0,0,0,0
2,77000.0,Бизнес,Вторичный рынок,2,60.0,3,9,1,0,1,1,1,1,1,1,0
1,43500.0,Бизнес,Вторичный рынок,2,50.0,2,4,1,1,1,1,1,1,1,1,0
0,36000.0,Бизнес,Вторичный рынок,2,40.0,1,5,0,0,1,1,1,1,1,1,0
0,75000.0,Бизнес,Вторичный рынок,4,130.0,9,9,1,0,0,0,0,0,0,0,0
2,49000.0,Бизнес,Вторичный рынок,3,70.0,4,4,0,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,50.0,3,4,0,0,1,1,1,1,1,1,0
1,53000.0,Бизнес,Вторичный рынок,2,55.0,4,4,0,0,1,1,1,1,1,1,0
2,72000.0,Бизнес,Вторичный рынок,3,90.0,7,9,1,0,1,1,1,1,1,1,0
0,39500.0,Бизнес,Вторичный рынок,2,56.0,4,4,1,0,1,1,1,1,1,1,0
0,31000.0,Бизнес,Вторичный рынок,1,28.0,2,4,0,0,1,1,1,1,1,1,0
0,45500.0,Бизнес,Вторичный рынок,2,45.0,2,4,0,0,1,1,1,1,1,1,0
1,55000.0,Бизнес,Вторичный рынок,4,84.0,9,9,0,0,0,0,0,0,0,0,0
2,33500.0,Бизнес,Вторичный рынок,1,40.0,4,5,1,0,1,1,1,1,1,1,0
2,32000.0,Бизнес,Вторичный рынок,1,40.0,5,5,0,0,1,1,1,1,1,1,0
0,30500.0,Бизнес,Вторичный рынок,1,28.0,3,5,1,0,1,1,1,1,1,1,0
2,65000.0,Бизнес,Вторичный рынок,2,65.0,3,9,1,0,1,1,1,1,1,1,0
1,66000.0,Бизнес,Вторичный рынок,2,60.0,5,9,1,0,1,1,1,1,1,1,0
1,61000.0,Бизнес,Вторичный рынок,3,72.0,6,9,0,0,1,1,1,1,1,1,0
0,48500.0,Бизнес,Вторичный рынок,2,64.0,8,12,0,0,1,1,1,1,1,1,0
2,52000.0,Бизнес,Вторичный рынок,2,52.0,5,5,1,0,1,1,1,1,1,1,0
0,35000.0,Бизнес,Вторичный рынок,2,52.0,5,5,0,0,1,1,1,1,1,1,0
1,94000.0,Бизнес,Новостройки,4,90.0,2,9,0,1,1,1,1,1,1,1,0
0,28000.0,Бизнес,Вторичный рынок,1,25.0,1,4,1,0,1,1,1,1,1,1,0
2,86000.0,Бизнес,Вторичный рынок,2,60.0,2,4,1,0,1,1,1,1,1,1,0
2,71000.0,Бизнес,Вторичный рынок,3,72.0,5,9,0,0,1,1,1,1,1,1,0
2,120000.0,Бизнес,Вторичный рынок,4,100.0,5,9,1,0,1,1,1,1,1,1,0
